X.OTU.ID	taxonomy
331ebad2d8298534c427e60b7846f02c	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Unclassified;g__Unclassified;s__Unclassified
5899c30ceb75ad8c0cc33fd3991ddcd2	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Halomicrobiaceae;g__Unclassified;s__Unclassified
820bdea2c1772ed5fd2277c5823d44f1	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Pla1_lineage;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
1dfc7e4cb90099b1d3f23f146d6e01e9	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Thiohalorhabdales;f__Thiohalorhabdaceae;g__Thiohalorhabdus;s__uncultured_bacterium
7f7ecb94267ce5a63b3bd37be45e635d	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archeon
1fd071b1383a4b561cb8129d1f83d134	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Incertae_Sedis;f__Incertae_Sedis;g__Marine_Benthic_Group_D_and_DHVEG-1;s__uncultured_euryarchaeote
6e01908acf732429a0236818c8c4cfd2	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
fa5a97b45b6c00707d8aca673566a7e3	d__Bacteria;p__Actinomycetota;c__Actinobacteria;o__Nitriliruptorales;f__Nitriliruptoraceae;g__Incertae_Sedis;s__Unclassified
e28672e85f696151880d50c1e4f9bec5	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
215256d1f9a2102158069a05b81ce094	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Caulobacterales;f__Hyphomonadaceae;g__Unclassified;s__Unclassified
f0e37d83ac8dc72f368e73c02dfbd042	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
29c9d8b2c0252060cc431248c576c557	d__Bacteria;p__Planctomycetota;c__Brocadiae;o__SM23-32;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
ba6032f4c1792089e341ab2dcf1c9112	d__Archaea;p__Halobacteriota;c__Archaeoglobi;o__Archaeoglobales;f__Archaeoglobaceae;g__Incertae_Sedis;s__uncultured_archaeon
9dd45c2518d45334052b352ca4e347b1	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
269da267dac47db2ffacb43e7ddd241d	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__Chlamydiales;f__Unclassified;g__Unclassified;s__Unclassified
d3a3a67e42d80d68aac3d87fa6999c83	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__SG8-4;g__Incertae_Sedis;s__uncultured_planctomycete
fbd2a917616d317c3412b3753054f958	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Halodurantibacterium;s__uncultured_organism
1ee233fe12e149153caf6e1b5dabc26b	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__AT-s2-59;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
16c4c60f2d615ae8bdf3bef92f02a2e6	d__Bacteria;p__Bdellovibrionota;c__Oligoflexia;o__0319-6G20;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
638ef297b8769f92ffbdcdc63e43dc4c	d__Bacteria;p__Candidatus_Kapabacteria;c__Kapabacteria;o__Kapabacteriales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
1a934ecd0a25c3c8ce2266bdf110e975	d__Bacteria;p__Latescibacterota;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
2e676428c37292e309a3d63c2dc8bd63	d__Bacteria;p__WS1;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
ba7ffd0b625bc50e63a76d4986c32549	d__Archaea;p__Nanohaloarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanosalinaceae;g__Candidatus_Haloredivivus;s__Unclassified
6ef8b91e4cba0ee447bc7661a1c4d8d1	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Halobellus;s__Unclassified
4e859f7f334630adb0a1ce7cf5a15cc1	d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;f__Halanaerobiaceae;g__Halanaerobium;s__uncultured_organism
dcb180f4131b5ef69d235f80e08d287c	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Candidatus_Moranbacteria;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
6dde1183f39c7dcfc62463ea00f7ed18	d__Archaea;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
e367972b4ac834e8ae073725e15824e2	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
6ee7cb70c5a32329272ea986534ef331	d__Archaea;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
ac4e7ae6ef1a006fe2d4fa06aa09dbcf	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_euryarchaeote
a207d7d3300db9cd5b881cfac2d1f1b2	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
712b5d09e349558e81a36130813074fc	d__Bacteria;p__Elusimicrobiota;c__Rs-M47;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
22a43ad31035e03cab56e6ec440e5122	d__Bacteria;p__Planctomycetota;c__vadinHA49;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
6cd3a39ff318836df709252ab656bbbd	d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__Hadarchaeaceae;g__Hadarchaeum;s__Unclassified
fd1ae3e13bee1cbe495a7ca4b4e3d61d	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfatiglandales;f__Desulfatiglandaceae;g__Desulfatiglans;s__uncultured_bacterium
bc4be4e99cdb1157298c0115a5b621be	d__Bacteria;p__Actinomycetota;c__Acidimicrobiia;o__Acidimicrobiales;f__Acidimicrobiaceae;g__Acidiferrimicrobium;s__Unclassified
561ec3d02c5c4e83cc81c1a8486aa383	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Puniceicoccaceae;g__Verruc-01;s__uncultured_organism
c927ad0866d559b4a78f9b0a89c8bd1d	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Puniceicoccaceae;g__Lentimonas;s__uncultured_organism
60a40e16719004474fe4646a327c6d16	d__Bacteria;p__Verrucomicrobiota;c__Verrucomicrobiia;o__Opitutales;f__Puniceicoccaceae;g__Puniceicoccus;s__uncultured_organism
966e80bc21d5128c0a02352e705be9cf	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__Incertae_Sedis;s__uncultured_organism
ef27c480e37761dc834c2a354b53728e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__SM1A07;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
60ce972f16d4ba84b22684e7c1eacdc8	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
b1b332550883612f93bcc14a896bc4b5	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__GW2011_GWC1_47_15;s__uncultured_archaeon
8565b51e76bb49a93f51a08b8aac8aaa	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__RBG-13-54-9;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
c39462178bdd9bad49518782a9f4adba	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Cyclobacteriaceae;g__Algoriphagus;s__Algoriphagus_marincola
8cf536b1faef8818c2f06fbfc47cf8c4	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
0059570c6c35c8bb5219485fc90013ce	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Pir4_lineage;s__uncultured_planctomycete
833d22799cb8645cc98834df015cfa1e	d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__Hadarchaeaceae;g__Hadarchaeum;s__candidate_divison
0fb54055aee03b62c645f4195ce6bb0a	d__Archaea;p__Nanohaloarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanosalinaceae;g__Candidatus_Haloredivivus;s__Nanohaloarchaea_archaeon
cc53d1639b39bba2726152fdb203aef9	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Kiloniellales;f__Fodinicurvataceae;g__Rhodovibrio;s__Unclassified
be4a5a59c0e5af9b6f102c64c4ed6860	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Micavibrionales;f__Micavibrionaceae;g__Incertae_Sedis;s__Unclassified
5ca7ea7b65523d3c8c953c60eeabf0fc	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Halomicrobiaceae;g__Halomicrobium;s__Halapricum_sp.
9e593224941f630c9b92fc7b97fc1d66	d__Bacteria;p__Patescibacteria;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
3b30f6e21215a32eed338b5b7c438558	d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__Hadarchaeaceae;g__Hadarchaeum;s__candidate_divison
a647b6b10ef8eba15337ac509bb1fc25	d__Bacteria;p__Chlamydiota;c__Chlamydiia;o__LD1-PA32;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
59b44e28784115f0ff5e941a5946ec64	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Unclassified;g__Unclassified;s__Unclassified
a274db1fe542d0ca1fb773a6e37113a0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__MSBL9;f__SG8-4;g__Incertae_Sedis;s__uncultured_bacterium
5a288fdcde9de0c623f48dbc12b4b7a5	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
c2cbf1736bede3603374563ca0c074da	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__Altiarchaeales;f__Altiarchaeaceae;g__Candidatus_Altiarchaeum;s__uncultured_archaeon
4fb7720f1a8a344a3adc9355a2a08109	d__Bacteria;p__Bdellovibrionota;c__Bacteriovoracia;o__Bacteriovoracales;f__Bacteriovoracaceae;g__Unclassified;s__Unclassified
f656c02f84c1d5698e86468f8f40041b	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__Iainarchaeaceae;g__Candidatus_Iainarchaeum;s__uncultured_archaeon
b56db7e99ba3de6d6f98f38af6ef5bd8	d__Archaea;p__Nanohaloarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanosalinaceae;g__Incertae_Sedis;s__uncultured_archaeon
43d1abb111403bd1fb8b4e12203871ef	d__Bacteria;p__Planctomycetota;c__OM190;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
b5b3f63b36cdec174f87fdaffcd5570e	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
50404e51a15a615ea7a3812623e01868	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
379a3643dfa8918918243257e072accc	d__Bacteria;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
dccb8d85ace0be02dd7c073a61747a16	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__AKAU3564_sediment_group;g__Incertae_Sedis;s__uncultured_bacterium
4980facc8564f5eaff36c22078f4271a	d__Archaea;p__Asgardarchaeota;c__Lokiarchaeia;o__Odinarchaeales;f__Incertae_Sedis;g__LCB-4;s__uncultured_archaeon
0dc716896bff7b4c19d96fbecda2daba	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Cytophagales;f__Amoebophilaceae;g__Candidatus_Amoebophilus;s__uncultured_Bacteroidetes
b267f375b94caca49245d9ce47ad4f06	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Halomicrobiaceae;g__Natronomonas;s__uncultured_archaeon
9c17b23150fdccae149bba1deb560bdd	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Alphaproteobacteria_Incertae_Sedis;f__Neomegalonemataceae;g__Incertae_Sedis;s__uncultured_organism
370210b5e9adad05fc3c57155075bdb9	d__Archaea;p__Unclassified;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
836e5300113f11bd8ac2374ae697067b	d__Bacteria;p__Planctomycetota;c__Unclassified;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
3191d0760bf39030a94aafda8253b90f	d__Bacteria;p__Planctomycetota;c__Pla3_lineage;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
c9da5317a880fe1a18767ac97e851a6d	d__Archaea;p__Iainarchaeota;c__Iainarchaeia;o__Iainarchaeales;f__Iainarchaeaceae;g__Candidatus_Iainarchaeum;s__uncultured_archaeon
b2ada4018eed7cb5263dc8be8caf2557	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfobacterales;f__Desulfosarcinaceae;g__Incertae_Sedis;s__uncultured_organism
04035eab0654c37fead0bf3bff55ead7	d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
fb7bda2ead97d7c6cde232ac3a8a44c7	d__Archaea;p__Nanohaloarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanosalinaceae;g__Candidatus_Haloredivivus;s__Nanohaloarchaea_archaeon
da4821497e57c53b283b09cadd61ef37	d__Archaea;p__Nanohaloarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanosalinaceae;g__Candidatus_Haloredivivus;s__Unclassified
d3bf48c38bdca858ebd2641a4bccad4f	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Halomicrobiaceae;g__Halomicrobium;s__uncultured_archaeon
ed3164fb4df240e631356d0422620c56	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_euryarchaeote
0b19fa905cc2d7bad93fec5720e9aa48	d__Bacteria;p__Pseudomonadota;c__Gammaproteobacteria;o__Enterobacterales;f__Orbaceae;g__Gilliamella;s__Unclassified
6acea8208b158bb01caf2293c8fa4962	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Incertae_Sedis;s__uncultured_organism
29ddb9cf9dc5ca093c021791063a8309	d__Bacteria;p__Planctomycetota;c__Brocadiae;o__SM23-32;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
87a62a8270b80f1f32954cccc09ef68f	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfovibrionia;o__Desulfovibrionales;f__Desulfohalobiaceae;g__Desulfovermiculus;s__Unclassified
76fd2717ce085f2485eff7cd3072675c	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__GW2011_GWC1_47_15;s__Candidatus_Pacearchaeota
94114da7fe7df57f7043ba175ab90d9d	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__DG-20;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
897f4ffbc2cbe6042e1e9cd194497fe2	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__AKAU3564_sediment_group;g__Incertae_Sedis;s__Unclassified
8a5e2d2244a6d44b05872441aa8bbbb2	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Halobellus;s__Halobellus_ramosii
83eadc86fcd47fc5bf5af268323d20e0	d__Bacteria;p__Dependentiae;c__Babeliae;o__Babeliales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
adb7fa054a3b96a9cf6ffe06392da0b3	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rickettsiales;f__Rickettsiaceae;g__Unclassified;s__Unclassified
ec32f929b695d637235b7fe3be3c67c0	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__SCGC_AAA011-D5;s__Candidatus_Diapherotrites
ecdffa1409b3b5ea33d2edbd6be4c1eb	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__uncultured_organism
7b03195df94cc4bc089cb65f6cdbacec	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Flavobacteriales;f__Cryomorphaceae;g__Cryomorpha;s__Unclassified
2af84f45cb1a6c9d40cd7d7d88421258	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Pacearchaeales;f__Incertae_Sedis;g__Unclassified;s__Unclassified
9f5b971540534ba82c0f81f332532d85	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__Incertae_Sedis;s__uncultured_organism
c54cfafc170eb0455b8be1d11f5adfef	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__AKAU3564_sediment_group;g__Incertae_Sedis;s__Unclassified
2a2beaf62b4a5c331d543ea924ec3e51	d__Bacteria;p__Latescibacterota;c__Latescibacteria;o__Latescibacterales;f__Latescibacteraceae;g__Candidatus_Latescibacter;s__uncultured_organism
98053c1a9d08e14e7db1af68e1f94ff2	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF3;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
e40c519309553c7a7f4b4e14c7975371	d__Bacteria;p__Chloroflexota;c__Dehalococcoidia;o__GIF9;f__AB-539-J10;g__SCGC-AB-539-J10;s__uncultured_bacterium
0905bda8cf16f6d400ed2e4a30422151	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_euryarchaeote
63f7b29284d49116ce04956a079901e2	d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__Hadarchaeaceae;g__Hadarchaeum;s__uncultured_euryarchaeote
bfd99ccab43e130f13d08573f9a397d6	d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
1858c30dd4c7c7f96642cbc09175c09f	d__Archaea;p__Methanobacteriota;c__Thermococci;o__Methanofastidiosales;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
8635e727b4b9de18e7c67f5874dbcfc3	d__Archaea;p__Nanohaloarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanosalinaceae;g__Incertae_Sedis;s__uncultured_archaeon
dd61c7a40f4c40587b862ede279fa75f	d__Archaea;p__Nanoarchaeota;c__Nanoarchaeia;o__Woesearchaeales;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
94d87fd0d36d38993c901f581821e68e	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Defluviicoccales;f__Defluviicoccaceae;g__Defluviicoccus;s__alpha_proteobacterium
4bcea3b81adf56cd0c9a948a96770db5	d__Bacteria;p__Bdellovibrionota;c__Bdellovibrionia;o__Bdellovibrionales;f__Pseudobdellovibrionaceae;g__Incertae_Sedis;s__Unclassified
4b4d2909fc177c2a6aed19d6966c1cc1	d__Archaea;p__Hadarchaeota;c__Hadarchaeia;o__Hadarchaeales;f__Hadarchaeaceae;g__Hadarchaeum;s__candidate_divison
50e5896c92457d7b4e2a15ebb27feb96	d__Bacteria;p__Patescibacteria;c__Microgenomatia;o__Candidatus_Chisholmbacteria;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_Microgenomates
a5d8d4ee16d59bdc447a6fb4bf9f93b7	d__Bacteria;p__Patescibacteria;c__MD2896-B216;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
b41a8bc61670d6483761d7812a5c5f78	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Incertae_Sedis;s__uncultured_organism
17e4a2a6dd8739ab405747fe9e3d0f94	d__Bacteria;p__Verrucomicrobiota;c__Omnitrophia;o__Omnitrophales;f__Omnitrophaceae;g__Candidatus_Omnitrophus;s__Candidatus_Omnitrophus
0d179486cd5ab8c4d863cfe095fcc96f	d__Bacteria;p__Patescibacteria;c__Parcubacteria;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
7985fc02493cce271ea815c0b06c624b	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__AKAU3564_sediment_group;g__Incertae_Sedis;s__Unclassified
e15181ab9848453bcf09ae025046eab7	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_archaeon
42e79fa39b1d7f26933da3d195de51e3	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__AKAU3564_sediment_group;g__Incertae_Sedis;s__uncultured_bacterium
b1c7b2975e6ce0057d8e5b4ac5587905	d__Archaea;p__Thermoplasmatota;c__Thermoplasmata;o__Incertae_Sedis;f__Incertae_Sedis;g__Marine_Group_III;s__Unclassified
efde4e92d8f095da2778f5a52583ab9f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Chitinophagales;f__Saprospiraceae;g__Phaeodactylibacter;s__uncultured_bacterium
dd1a524ab2b75c8ff5adc8350557b630	d__Bacteria;p__Spirochaetota;c__Spirochaetia;o__Spirochaetales;f__Spirochaetaceae;g__Unclassified;s__Unclassified
a2f043d03b00d164b9b7d57d5b89a04b	d__Bacteria;p__Sumerlaeota;c__Sumerlaeia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_organism
ee73b9cb69c5f8aa41512bd690803b0c	d__Bacteria;p__Poribacteria;c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_Firmicutes
0d98ed0b6fa6d8ec2b0afaff28872355	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Rhodobacterales;f__Paracoccaceae;g__Unclassified;s__Unclassified
92d473aeebba07cc88f1d6becd686be0	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__AKAU3564_sediment_group;g__Incertae_Sedis;s__uncultured_bacterium
51f20fcd7a678ce20020bcc5a3db8cfb	d__Bacteria;p__Acetothermia;c__Acetothermiia;o__Incertae_Sedis;f__Incertae_Sedis;g__AOM-SR-B11;s__uncultured_bacterium
c10b54ed810ef4a422dc696a1d1597eb	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Halobellus;s__uncultured_haloarchaeon
fd393c720b2ab47b73dddadb1ae64619	d__Archaea;p__Nanohaloarchaeota;c__Nanosalinia;o__Nanosalinales;f__Nanosalinaceae;g__Candidatus_Haloredivivus;s__uncultured_haloarchaeon
17d92fbbd3cfff3f85b5abeda494334f	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Halobellus;s__Halobacteriaceae_archaeon
d56f887365c6ca05759517e6fec56054	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Halomicrobiaceae;g__Halomicroarcula;s__Halobacteriaceae_archaeon
f9fb3233d8931cb0642b5efa6041e33f	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Halobacteriaceae;g__Unclassified;s__Unclassified
6c8a8640138bf7a49066bd00258a96b6	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__Haloplanus;s__uncultured_archaeon
d10bb76fe76a0cb3972d7f657d67313f	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__SB-5;g__Incertae_Sedis;s__uncultured_Bacteroidales
2721cce86f1f30d5c1d28453f7382f59	d__Archaea;p__Halobacteriota;c__Halobacteria;o__Halobacterales;f__Haloferacaceae;g__A07HB70;s__uncultured_Halobacteria
1753bcbd072d5a7211930657bcea9ea5	d__Bacteria;p__Halanaerobiaeota;c__Halanaerobiia;o__Halanaerobiales;f__Halobacteroidaceae;g__Anoxybacter;s__Unclassified
af4928f2e682bc9690bd198398d074b7	d__Bacteria;p__Pseudomonadota;c__Alphaproteobacteria;o__Unclassified;f__Unclassified;g__Unclassified;s__Unclassified
db077d5ebbd4d8eff6aba4c2f0fb11b2	d__Bacteria;p__Planctomycetota;c__Planctomycetes;o__Pirellulales;f__Pirellulaceae;g__Rhodopirellula;s__Unclassified
cfda4bd9bcf84f2ac11fe1e02594fbaf	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__Phycisphaeraceae;g__SM1A02;s__Unclassified
9f3ade909c03f445d6a69e63d4c0df3b	d__Bacteria;p__SAR324_clade(Marine_group_B);c__Incertae_Sedis;o__Incertae_Sedis;f__Incertae_Sedis;g__Candidatus_Nitrosoarchaeum;s__uncultured_organism
53db0004be488078a66778dddff2052e	d__Bacteria;p__Bacteroidota;c__Bacteroidia;o__Bacteroidales;f__Marinilabiliaceae;g__Incertae_Sedis;s__Unclassified
11a5b1b83a19d8d0a12d0ccd235ec733	d__Bacteria;p__Thermodesulfobacteriota;c__Desulfobacteria;o__Desulfatiglandales;f__Desulfatiglandaceae;g__Desulfatiglans;s__uncultured_organism
8d1215d30b5be3f3dbeed520e38775ef	d__Bacteria;p__Planctomycetota;c__Phycisphaerae;o__Phycisphaerales;f__AKAU3564_sediment_group;g__Incertae_Sedis;s__uncultured_organism
2278b65b579b4be2b9d86779ba345bf1	d__Bacteria;p__Planctomycetota;c__Pla4_lineage;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__uncultured_bacterium
dd7c8e8e449f1eab7008b3aa0331b23c	d__Archaea;p__Thermoproteota;c__Bathyarchaeia;o__Incertae_Sedis;f__Incertae_Sedis;g__Incertae_Sedis;s__Unclassified
ea3ed110657de843005ec8b89a65dcd3	d__Archaea;p__Altiarchaeota;c__Altiarchaeia;o__Altiarchaeales;f__Altiarchaeaceae;g__Candidatus_Altiarchaeum;s__uncultured_archaeon
60961751e31433cd780bce6c53338756	d__Bacteria;p__Chloroflexota;c__Anaerolineae;o__Aggregatilineales;f__Incertae_Sedis;g__Incertae_Sedis;s__bacterium_YC-ZSS-LKJ145
