Taxa and Samples	PR10B	PR11B	PR12B	PR13B	PR14B	PR15B	PR16B	PR17B	PR18B	PR19B	PR20B	PR21B	PR22B	PR23B	PR24B	PR25B	PR26B	PR27B	PR28B	PR29B	PR30B	PR31B	PR32B	PR33B	PR34B	PR35B	PR36B	PR5B	PR6B	PR7B	PR8B	PR9B
801146e11520761ed4cf561067926d60	1.97651788536773	0	0	0	0	0	0	2.41814766703951	1.78896197357869	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.72057796909917	1.50550967572705	0	0	0	0	0	0	3.06058771630305
07461cb9a1effdd7cffb3cdabc600e2f	0.984387800965393	0	0	0	0	0	0	1.81370347706544	0	0	0	0	0	0	0	0	0	0.848638603459064	0.95545238076638	1.66283340998201	0	1.54612016483136	1.42819255678071	0	2.28167573971332	0.890334998590757	0.998271876366471	0	0	0	0	0
314045315913427f106013391ff0fe67	0	3.19783068417765	3.83132149564344	1.41865418465474	2.57263840197604	0	0	0	0	0	0	0	0	0	0	0	0	1.00072188895221	0.95545238076638	0	0	0	0	0	1.30532833877875	0	0	0	0	0	0	0
5d356f3d678b099f1fd72380afe28128	0	0	0	0	0	4.58809889075034	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
923c7b9d86ed7bb1c1f651435b064923	0	0	0	0	0	0.907199280517444	0	0	0	0	0	0	0	0	0	0	0	2.37967757208891	2.01876224105506	2.63210689434974	1.69054748042984	1.76569770290915	0	0	0	0	0	0	0	0	0	0
335b27085a42e3c223eae9f6d709e28e	0	0	0	0	0	0	0	2.35506346710009	2.34845040516926	0	0	0	0	0	0	0	0	1.37940005067978	0	0	0	0	0	1.2493910111832	2.70437374117703	0	0.484439581437678	0	0	0	0	0
21717a778de85f4439dcf70d884d3ada	0	0	0	0	0	0	0	0	0	4.39079164923388	1.18003502908715	3.30564376744461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
55329e722fcd323318fa9df676e5ef36	0	0	0	0	0	0	0	0	0	0	0	3.0642179407255	0	0	0	0	0	1.26387657450102	2.01876224105506	0	3.04270089376179	0	0	0	0	0	0.846460898913567	0	0	0	0	0
f13561dc1806e4b5f0194e64813f0a8c	0	0	0	0	0	0	0	0	0	0	0	0	0	4.77862602889172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
26e934c634ffd183d29b4b21b7ad5229	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00126306871756	0	1.45053943614503	0	0	2.80998588349208	0	0	0.890334998590757	0	0	0	0	0	0
1a070a35de3ff60013382de59a12d75a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.20276361458752	0	2.01182798675987	3.81642319814368	0	0	0	0	0	0	0	0	0	0	0
1778a37c00cd5daafde0dc9f133b6ade	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67906440932326	0	2.82086473284307	1.07990429851565	2.75721994915017	1.70256509793492	0	0	0	0	0	0	0	0	0
eb8069e2b43aa284f659a43ac1e2eb29	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	1.26830347553938	1.7583098289174	0	0	2.13165109803813	1.81772660613004	0	1.91617893474656	1.67569520106568	0	0	0	0	0
0b1d667110fdff2b0800d6c05ee0c650	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	0	1.66283340998201	0	2.70506741013767	2.13165109803813	1.61641213934621	1.50550967572705	0	0	0	0	0	0	0
25d53024e4eb2b80bbae232780d3b683	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	1.40249206105779	2.90672389677641	0	2.47527421562237	0.808671002516724	0	0	0	1.58265787556512	0	0	0	0	0
a2d20e55fce5a31bc6bb5826267d4551	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12034165658368	1.93217124491889	1.07990429851565	0	0.95568212026183	0	0	2.50965421489467	2.80439115580917	0	0	0	0	0
9a2de3fb23710209974a5de81469a4d3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.970966728184504	1.42819255678071	2.7025781759781	1.91030070163879	1.18929306295964	2.3757190091184	0	0	0	0	0
ee5a1227ec07ebbd58e7f83cb93b9d2c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.59705557270918	2.53158081603908	2.45455338205494	1.58265787556512	0	0	0	0	0
2d37a8947329df985cb57a7108a27b65	4.24326405223564	0	0	0	0.947053205284799	1.60530603618138	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41660165735138
15574a532a13653bc12e3dc87fa549d8	3.29370334149196	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26387657450102	0.769256086320492	0	0	2.47527421562237	2.13165109803813	0	0	0	0	0	0	0	0	1.2234926654629
35355c2bb6403d1ae8c9409efb70ff6c	0	1.0157633093459	1.86667187630548	3.17506601370974	3.95769002520197	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ede0f9365903b01c24a78c69ce924150	0	0	1.64039997179896	0	0	0	0	0	0	0	0	2.8774301995815	3.21445538038276	0	0	0	0	0	0	0	2.58797250607109	0	0	0	0	0	0	0	0	0	0	0
1b40782aa6d3bf5cb2134b3bcb1b5c1d	0	0	0	1.58881997639067	4.1459018184879	2.64441177506542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
9e32986fa925c2b097aa7d2d26f4d418	0	0	0	0	0	4.25486802388525	3.30508820284143	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
95665457c961bccdebe6e763b82b356e	0	0	0	0	0	0	2.58429480272206	0	0	0	0	0	0	0	0	0	0	0	0	2.15904931321414	3.42580687048406	0	0	0	2.10790517942472	0	0	0	0	0	0	0
a3f76d33dff1cad90b3dc8572e652036	0	0	0	0	0	0	0	1.37891760881059	0	0	0	0	0	0	0	0	0	1.9270631288726	0.95545238076638	1.45053943614503	0	0	2.46194309494561	0	1.91030070163879	0	1.1356181952737	0	0	0	0	0
6d5c69b4ad1a015e089963bb44923c9d	0	0	0	0	0	0	0	0	0	4.39079164923388	0	2.97384491982258	2.32408493554456	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8f58d811d7a31c4b5c027114a3084bab	0	0	0	0	0	0	0	0	0	4.27149930093553	0	2.82669372975828	2.72475347916788	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
8ee7f472dd205c4ee11405889e599446	0	0	0	0	0	0	0	0	0	3.22096205592721	0	3.18997510673147	3.21445538038276	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
48f426598a28526a949566f0bc9cb998	0	0	0	0	0	0	0	0	0	0	0	0	4.44882823845069	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
ed6c4b575f61ed47d0104039f831abed	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.54083994748885	5.56230329460435	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
304bc24622affe19e600ffdd72215d07	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67928988326931	3.69762281951117	0	0	0	0	0	0	0	0	0	0	0	0	0
de87268c201db9de75454c2789867f90	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.67906440932326	0	1.66283340998201	0	2.70506741013767	1.42819255678071	1.10288790763552	1.40888824895024	1.74304864621805	0	0	0	0	0	0
edb8330e596096ec0980d75de33057d0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37940005067978	0.95545238076638	1.7583098289174	0	0.970966728184504	2.30622869671817	1.90874410880946	1.40888824895024	1.54627199317016	0	0	0	0	0	0
dd6d1667f174cb4689b36e098c5a19e7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.848638603459064	1.26830347553938	1.33139822935027	0	3.43850240670525	2.25035094174731	0	0	0	0	0	0	0	0	0
20731b8365d4fff2f4d04b8ce80a8f77	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.76569770290915	1.70256509793492	1.81772660613004	3.2135997332613	0	0	0	0	0	0	0
4759199bc2a54ffe2e1515269cd2d2d5	2.91133823804049	0	0	0	0	2.64441177506542	0	2.14735212580916	2.09565966623724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32346820182934
e116e996fc6eacfbd4ba0aad25510c7d	0	3.48796529031567	3.16038930165851	2.00433893572434	1.7967978675323	0	0	0	0	0	0	0	0	0	0	0	0	0	0.769256086320492	0	2.37214681602811	0	0	0	0	1.3183523350819	0	0	0	0	0	0
b58aaa1da3be52db8e1b201e3f15f5e9	0	0	0	0	0	0	0	0	0	0	1.88357132502339	0	3.97214999250638	0	0	0	0	0	0	0	0	1.13762944633367	0	0	0	0	0	0	0	0	0	0
9830da89501b91b709001da0356b5199	0	0	0	0	0	0	0	0	0	0	0	3.57522135444905	3.33394214667076	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
064259b476d47e0316b7b1f0f59c7711	0	0	0	0	0	0	0	0	0	0	0	3.47993418532191	3.44428525979019	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d13a24a9029c53f5fe0d97d15e1d2822	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.96355524489711	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
e18242ef5039f86a83377f5ad5caf419	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.0714892050426	0.95545238076638	0	0	1.66008235837784	3.05798256801226	0	0.795517474989895	1.04754404873849	0	0	0	0	0	0
636f89e6bc7395a15c4c75cf1ad1a0a6	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.00789640561844	2.82086473284307	2.65329057552458	0	0	0	0	0	0	0	0	0	0	0
8bfba28bec5b7aaad956f27a44a4d42a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.68166167122509	1.69054748042984	2.90323825967089	0	0	0	2.21033511198404	0	0	0	0	0	0
8a3cf517af784130f12f8b73c6f0f9d9	2.29686683233388	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95622800828172	2.13165109803813	0	2.53158081603908	0	1.37638440771927	0	0	0	0	0
cbe2e54f06f7311d141ad5f4b6188020	1.56410846422721	0	0	0	0	0	0	2.21996318462397	0	0	0	0	3.64248337696684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2239050407811
88d6a7006dc4163de20fe0742d8cd4b4	0	0	2.06221973584146	3.46468925944487	2.96436632872867	2.64441177506542	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
502cdba079bf60bf3cc07e86d1630c43	0	0	0	2.11992723649685	2.49560654479813	2.07375323507769	0	0	0	0	0	0	0	0	0	0	0	0	2.5682108891761	0	0	1.42237771673966	0	0	0	0	1.7630944403039	0	0	0	0	0
34a0241594e704e44b1cf6246a3d9a97	0	0	0	0	0	4.1638548290505	2.82938643001599	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.21119602529246	0	0	0	0	0	0	0	0	0
647fe9c362dc2e6806db6679e47d890d	0	0	0	0	0	0	2.71203903034158	2.07089195983922	2.34845040516926	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.10288790763552	0	1.04754404873849	1.99740703767084	0	0	0	0	2.32346820182934
9388eed4bda0592e2807b70fbd192df4	0	0	0	0	0	0	0	2.21996318462397	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.41188273159367	0	0	2.56272777268596	1.92345198698048	0	0	0	0	0
9e64dd80d0761aea86c992c7f8704e7b	0	0	0	0	0	0	0	0	2.09565966623724	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38237889500748	2.33524001058957	1.91617893474656	2.43014214285345	0	0	0	0	0
b5ee14208ffce7882cc16d33c3e95cff	0	0	0	0	0	0	0	0	0	0	3.70324651871687	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
a2d8d7711880b80d50e6769b8ce7c653	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.3097091890747	0	0	0	3.24014233815973	0	0	0	0	0	0	0	0	0	0	0	0
8fbddc633c854aa2f259d89667929f5e	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.29029648583825	0	2.53724755513997	0	0	0	2.34501390674297	2.25035094174731	0	1.40888824895024	0	0	0	0	0	0	0
05e0d70532039999c01608073b3efff2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37940005067978	2.5682108891761	2.47233008387077	2.65329057552458	0	0	0	1.19375579345123	0	0	0	0	0	0	0
d366721674923ba79e75eec1aa06048f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.26387657450102	1.40249206105779	1.33139822935027	4.02822151519179	0	0	0	0	0	0	0	0	0	0	0
c92ef47d03cd371ce570b05f21ef5fe9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.12034165658368	0	0	1.86410588353857	1.32377027155221	1.10288790763552	2.28167573971332	2.21033511198404	1.4832045734802	0	0	0	0	0
9e72bcf5b32d8df653fb332f37cfd9d5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.93687043422659	2.38688654066039	2.33760572308001	0.998271876366471	0	0	0	0	0
d9666f1a5d3931d58cb52758631cc7c8	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.42271735707557	0	2.92892934121667	2.62936825026193	0	0	0	0	0
daf342a98355c4174a6f59a9c730f3d4	3.03130218901323	0	0	0	0	1.8584599606836	0	2.35506346710009	0	0	0	0	0	0	0	0	0	0	0	1.56058781304048	0	1.66008235837784	0	0	0	0	0	0	0	0	0	1.8758692830542
1ac570bf2870ac802eaffa8f80235819	2.19778252030913	0	0	0	0	0	2.28886927580981	2.07089195983922	0	0	0	0	0	0	0	0	0	1.26387657450102	0	0	0	1.13762944633367	1.42819255678071	1.38237889500748	0	1.18929306295964	1.4832045734802	0	0	0	0	0
32d0c90f0681d3c2b6d54a7fdb1c78a8	1.71506090083812	0	0	0	0	0	0	2.69782344753173	2.00049196762314	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.07517585269537	0	0	1.84550006301998	0	0	0	0	1.58624603731907
33205f0bfb30d0e8ed5dc5847893d3f1	0	5.05276934298105	2.65393276630077	0	0	0	0	0	0	1.07715952083501	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6e3792ef7372d28f0d6189d7f71048f	0	0	0	0	0	0	0	2.35506346710009	3.92488539828487	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.41624084828588
9b7cf2255dffb8548d91fd60c53d0263	0	0	0	0	0	0	0	1.81370347706544	1.67030120385039	0	0	0	0	0	0	0	0	1.58592493907632	0	2.15904931321414	0	1.66008235837784	1.42819255678071	0	1.19375579345123	0	0	0	0	0	0	1.41624084828588
0f35772d9607329c1efadef493987ebe	0	0	0	0	0	0	0	0	0	0	0	1.82348854362841	1.76743800835803	0	0	2.27959659718104	0	0	0	2.94781036869648	1.80993531094241	0	0	0	0	0	0	0	0	0	0	0
4736dce52d6ae010c102a901954f47dd	0	0	0	0	0	0	0	0	0	0	0	0.592513982085102	0	0	0	0	0	1.13829102106255	1.84107378311432	0	3.92620556655343	0	0.460269263282326	0	0	0	0.676776006490847	0	0	0	0	0
d4fe312d492bafb43cf87e0980e211c1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.42586046857338	0	0	0	1.84785799219917	1.25844041911462	2.12450604076848	2.99136739066309	0	0	0	0	0	0	0	0	0
4b458c91dc95bc13597d10de0115f05b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.14066040693712	0	1.13829102106255	1.26830347553938	1.66283340998201	0	1.54612016483136	2.19222145111488	0.939808538350201	1.68126911550034	0.512786400754268	0.676776006490847	0	0	0	0	0
28febe3bb6e75ce9c941f5d32643fd98	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37940005067978	1.12034165658368	0.900375025898725	4.10026199403897	0	0	0	0	0	0	0	0	0	0	0
219d8a873fc0af702df435c8983ef1ff	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.45053943614503	0.638720691964604	0	0	0	3.69545073104127	0	0	0	0	0	0	0
fed672ff74d1865896f92cf157adbfd0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.08908841329938	2.42271735707557	2.33524001058957	2.14222584252666	1.7630944403039	0	0	0	0	0
658fb59b1c7cf9fbadf94ee6a06e5939	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.69493487199168	2.26029725330504	0	0	0	0	0
ac3440ddff291b17466826173511c954	2.29686683233388	0	0	0	0	0	0	2.79609415979314	2.91617682030901	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.32346820182934
5b158ead4f37e373fca1210ccb192217	0.984387800965393	0	0	0	0	2.34630613872256	0	0	0	0	0	0	0	0	0	0	0	1.4863549037805	1.12034165658368	1.66283340998201	0	1.13762944633367	0.95568212026183	1.50413591691073	1.68126911550034	0	0	0	0	0	0	1.00096275948911
ae68a58105892bc0a9fadf6e8c65c4bf	0	0	0	0	0.947053205284799	0	1.07758084395569	0	0	0	0	0	0	0	0	3.41123019630154	0	0	0	0.722390254662461	1.07990429851565	1.95622800828172	0	0	0	0	0	0	0	0	0	2.11695811987073
cb2dc161912a802b59ebb239ca1ee20a	0	0	0	0	0	4.4978186473534	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3d374068f8b475a7f980c1f86977fa1c	0	0	0	0	0	0	0	0	0.862791676955161	0	0	0	0	0	0	0	0	1.26387657450102	0	1.20152514672471	0	3.30471852781334	1.93300197719309	0	0	1.18929306295964	0	0	0	0	0	0
5fd69073867e867bcd81df407c627e8c	0	0	0	0	0	0	0	0	0	0	0	4.17102363967859	1.52112997114172	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c0a116f936107846f2e992fa9498016b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.37940005067978	0	0	0	0	0	1.38237889500748	2.82161300520377	1.64801264577174	2.06775516983285	0	0	0	0	0
074e6322236a91b8befeb01653809ece	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.48310321451016	0	1.13762944633367	2.06842587965202	0	0	0	0.998271876366471	0	0	0	0	0
4e71c47ae3aa81d75e7abc7abef40216	2.19778252030913	0	0	0	0	0	0	0.937121276706016	0	0	0	0	0	0	0	0	0	0	0.95545238076638	0	0	1.13762944633367	0.95568212026183	0	2.33524001058957	1.91617893474656	0.846460898913567	0	0	0	0	1.41624084828588
8467a72690b8908978db63632c940ec5	0	3.19783068417765	3.32185171938556	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.67928988326931	0	0	0	0	0	0	1.76172119164937	0	0	0	0	0	0	0
75639dd980d48a8035bb2aa96d6ab00b	0	0	0	4.03517633964693	2.57263840197604	2.07375323507769	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
482317ef29aa677a42be786e34931f38	0	0	0	1.22569946012752	2.64576483535903	0	0	0	0	0	0	0	0	0	0	0	0	0.848638603459064	1.12034165658368	0	3.69759373776491	0	0	0	0	0	0	0	0	0	0	0
ee1b843350167d7c26c2e9d5b2f5af0a	0	0	0	0	0	0	0	0	0	5.07644786369796	1.68490393859506	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
27bcb5f31b48f88246e938e870237ce2	0	0	0	0	0	0	0	0	0	0	0	0	4.35776820982483	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
14c4f5a7a6543809c7c16a2a018afb79	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.43413563365684	3.27612221985114	0	0	0	0	0	1.83792283039081	0	0	0	0	0	0	0
d09b48db2356c63cff2d02d58e930327	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.13829102106255	0	1.20152514672471	0	3.23286704974496	1.32377027155221	0	0	1.83220929120471	1.1356181952737	0	0	0	0	0
750678f6e9d65f972510f781a091f0bb	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95622800828172	0.808671002516724	2.35958622094589	2.78358209647681	0	1.26101806023529	0	0	0	0	0
759e902675609c4d837e1c96377cc4c2	1.85170422678405	0	0	0	0	0	0	1.50050008998213	0	0	0	0	0	0	0	0	0	1.67906440932326	1.12034165658368	0	0	1.66008235837784	1.70256509793492	1.99435863209984	0	1.18929306295964	0	0	0	0	0	0
7a16dac0c58248cfb8c4b0f25a4abc49	0	0	0	0	0	0	0	3.7386059619199	2.56348113313806	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
cecb448a8528baddaf49ef198d176a60	0	0	0	0	0	0	0	0	0	5.00344849584184	1.82034056365208	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
45b675505cf50a8ffeead7d1cd8c24b8	0	0	0	0	0	0	0	0	0	3.7234118870529	0	3.77576701164381	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
966535c8896cb4c5a8b2245218522308	0	0	0	0	0	0	0	0	0	3.38321521567151	2.80996141787209	2.41058862611319	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
32db3e3eb663ea19df1ea1fe67fcca60	0	0	0	0	0	0	0	0	0	0	3.63138430142659	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3237c7a2100c382e89261dc4c3aa4185	0	0	0	0	0	0	0	0	0	0	0	0	4.33884561072116	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
73816cb63cfeef39ebda80803ca0a306	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.19766079514037	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1f93d6c8a0cc01072151adec95242a4a	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.99455791493175	0	0	0	0	0	1.76569770290915	0	0	0	0	0	0	0	0	0	0
83bb2b26459349ebcc1eb356982eea45	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.86829828611309	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c6619c69c0576eb878d994151aceb70c	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.86083853910645	0	0	0	0	0	0	0	0	0
4ebd70c8ea5ec145f2957421af27fec4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.95568212026183	2.42271735707557	1.68126911550034	3.11810359107021	0	0	0	0	0	0
382e7cb1685eef63d9f9a57fa7c755bc	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.90874410880946	0	2.71115173969158	2.96045964208965	0	0	0	0	0
282b27f4590d21210a7ad9fb2c5e0209	2.09138794274237	0	0	0	1.34854471862366	1.11583338645319	0	2.59236643746395	2.69086981860455	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.11695811987073
8a8d7e3cb8c66baaffb07876486116d7	0	2.6111398030378	0	3.00506082467655	0	2.77315412132725	2.58429480272206	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.2239050407811
c8977eb770c0292796b4ab96a6d3b1e2	0	0	2.38820193776337	3.7057780962614	3.07441050651906	0.907199280517444	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
c113cbecc5fbbf425da742d32305bcbe	0	0	0	2.41973742463121	1.34854471862366	0	0	1.24613794623119	1.54099886220676	0	0	0	0	0	0	3.41123019630154	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
5540494f6d1b3b834c511c931054da17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.84923993519721	0	0	0	3.03582660898395	0	1.72057796909917	0	0	0	0	0	0	0	0
cb48495f37e9014e80980da93414f47b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.48661259692057	1.26830347553938	0	0	0	1.86020401828398	1.2493910111832	2.10790517942472	0.890334998590757	0	0	0	0	0	0
d0ef5cfb6f8cc938d23bfb79a78f804b	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.37967757208891	0	0	0	0	2.55713592033497	1.81772660613004	0.940824351542945	1.43680838796973	0	0	0	0	0	0
15273e470459447c9a9b84daf262c373	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3230829438911	1.74328617247315	2.68166167122509	0	0.970966728184504	1.52556421088649	0	0	0	0.484439581437678	0	0	0	0	0
efbc0bd989049a88e3eb29d96d05f959	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.3230829438911	3.69762281951117	0	0	0	0	0	0	0	0	0	0	0	0	0
e64b33738fb86cd2f0aa6f0cfe42a39f	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.13861901811771	1.74328617247315	1.84785799219917	0	1.66008235837784	2.41188273159367	0	0	0	0	0	0	0	0	0
bc5f2783dbb3681857b966a55e0ab000	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.36673130246255	0	0	2.64643457897285	0	0	0	0	0	0	0	0	0
b7b5a6a22024c4af64dbfa56e6717999	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.26924005078562	2.92152678384427	0	0	0	0	0	0	0	0	0
247fc55d00dd35faa24888d86471c8e9	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.66335385311044	3.34737834503847	0	0	0	0	0
27c56fc407f1f48235b441eae419b37f	2.38958117951798	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.24114884642532	0	0	1.83220929120471	0	0	0	0	0	0
935f092f6e2c763db0ea5f4419e5603f	1.56410846422721	0	0	0	0	1.8584599606836	1.07758084395569	1.90462343532882	1.54099886220676	0	0	0	0	0	0	0	0	1.26387657450102	0	0	0	1.2870173914078	0.460269263282326	0.755917525695031	0.633919273342129	0.713876022199667	0.998271876366471	0	0	0	0	1.41624084828588
d2fff2ef20939ec806c0acbde0a76d5d	0	3.35017920536875	2.77044572893158	0	3.7741776804026	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
815d03c9a352c6e15d341172f11fa128	0	0	0	0	1.51392597918306	2.64441177506542	2.82938643001599	2.14735212580916	2.26900864575684	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.58624603731907
42a83ffe947c9ed3d1a748c34928ef7e	0	0	0	0	0	0	0	3.3751387983111	1.24138655102636	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.633919273342129	0.713876022199667	1.99740703767084	0	0	0	0	1.00096275948911
